,idd,date1,country,cases
738,738,2020-03-07,Armenia,1
739,739,2020-03-08,Armenia,1
740,740,2020-03-09,Armenia,1
741,741,2020-03-10,Armenia,1
742,742,2020-03-11,Armenia,1
743,743,2020-03-12,Armenia,4
744,744,2020-03-13,Armenia,8
745,745,2020-03-14,Armenia,18
746,746,2020-03-15,Armenia,26
747,747,2020-03-16,Armenia,52
748,748,2020-03-17,Armenia,78
749,749,2020-03-18,Armenia,84
750,750,2020-03-19,Armenia,115
751,751,2020-03-20,Armenia,136
752,752,2020-03-21,Armenia,160
753,753,2020-03-22,Armenia,194
754,754,2020-03-23,Armenia,235
755,755,2020-03-24,Armenia,249
756,756,2020-03-25,Armenia,265
757,757,2020-03-26,Armenia,290
758,758,2020-03-27,Armenia,329
759,759,2020-03-28,Armenia,407
760,760,2020-03-29,Armenia,424
761,761,2020-03-30,Armenia,482
762,762,2020-03-31,Armenia,532
763,763,2020-04-01,Armenia,571
764,764,2020-04-02,Armenia,663
765,765,2020-04-03,Armenia,736
766,766,2020-04-04,Armenia,770
767,767,2020-04-05,Armenia,822
768,768,2020-04-06,Armenia,833
769,769,2020-04-07,Armenia,853
770,770,2020-04-08,Armenia,881
771,771,2020-04-09,Armenia,921
772,772,2020-04-10,Armenia,937
773,773,2020-04-11,Armenia,967
774,774,2020-04-12,Armenia,1013
775,775,2020-04-13,Armenia,1039
776,776,2020-04-14,Armenia,1067
777,777,2020-04-15,Armenia,1111
778,778,2020-04-16,Armenia,1159
779,779,2020-04-17,Armenia,1201
780,780,2020-04-18,Armenia,1248
781,781,2020-04-19,Armenia,1291
782,782,2020-04-20,Armenia,1339
783,783,2020-04-21,Armenia,1401
784,784,2020-04-22,Armenia,1473
785,785,2020-04-23,Armenia,1523
786,786,2020-04-24,Armenia,1596
787,787,2020-04-25,Armenia,1677
788,788,2020-04-26,Armenia,1746
789,789,2020-04-27,Armenia,1808
790,790,2020-04-28,Armenia,1867
791,791,2020-04-29,Armenia,1932
792,792,2020-01-22,Australia,0
793,793,2020-01-23,Australia,0
794,794,2020-01-24,Australia,0
795,795,2020-01-25,Australia,0
796,796,2020-01-26,Australia,0
797,797,2020-01-27,Australia,0
798,798,2020-01-28,Australia,0
799,799,2020-01-29,Australia,0
800,800,2020-01-30,Australia,0
801,801,2020-01-31,Australia,0
802,802,2020-02-01,Australia,0
803,803,2020-02-02,Australia,0
804,804,2020-02-03,Australia,0
805,805,2020-02-04,Australia,0
806,806,2020-02-05,Australia,0
807,807,2020-02-06,Australia,0
808,808,2020-02-07,Australia,0
809,809,2020-02-08,Australia,0
810,810,2020-02-09,Australia,0
811,811,2020-02-10,Australia,0
812,812,2020-02-11,Australia,0
813,813,2020-02-12,Australia,0
814,814,2020-02-13,Australia,0
815,815,2020-02-14,Australia,0
816,816,2020-02-15,Australia,0
817,817,2020-02-16,Australia,0
818,818,2020-02-17,Australia,0
819,819,2020-02-18,Australia,0
820,820,2020-02-19,Australia,0
821,821,2020-02-20,Australia,0
822,822,2020-02-21,Australia,0
823,823,2020-02-22,Australia,0
824,824,2020-02-23,Australia,0
825,825,2020-02-24,Australia,0
826,826,2020-02-25,Australia,0
827,827,2020-02-26,Australia,0
828,828,2020-02-27,Australia,0
829,829,2020-02-28,Australia,0
830,830,2020-02-29,Australia,0
831,831,2020-03-01,Australia,0
832,832,2020-03-02,Australia,0
833,833,2020-03-03,Australia,0
834,834,2020-03-04,Australia,0
835,835,2020-03-05,Australia,0
836,836,2020-03-06,Australia,0
837,837,2020-03-07,Australia,0
838,838,2020-03-08,Australia,0
839,839,2020-03-09,Australia,0
840,840,2020-03-10,Australia,0
841,841,2020-03-11,Australia,0
842,842,2020-03-12,Australia,0
843,843,2020-03-13,Australia,1
844,844,2020-03-14,Australia,1
845,845,2020-03-15,Australia,1
846,846,2020-03-16,Australia,2
847,847,2020-03-17,Australia,2
848,848,2020-03-18,Australia,3
849,849,2020-03-19,Australia,4
850,850,2020-03-20,Australia,6
851,851,2020-03-21,Australia,9
852,852,2020-03-22,Australia,19
853,853,2020-03-23,Australia,32
854,854,2020-03-24,Australia,39
855,855,2020-03-25,Australia,39
856,856,2020-03-26,Australia,53
857,857,2020-03-27,Australia,62
858,858,2020-03-28,Australia,71
859,859,2020-03-29,Australia,77
860,860,2020-03-30,Australia,78
861,861,2020-03-31,Australia,80
862,862,2020-04-01,Australia,84
863,863,2020-04-02,Australia,87
864,864,2020-04-03,Australia,91
865,865,2020-04-04,Australia,93
866,866,2020-04-05,Australia,96
867,867,2020-04-06,Australia,96
868,868,2020-04-07,Australia,96
869,869,2020-04-08,Australia,99
870,870,2020-04-09,Australia,100
871,871,2020-04-10,Australia,103
872,872,2020-04-11,Australia,103
873,873,2020-04-12,Australia,103
874,874,2020-04-13,Australia,102
875,875,2020-04-14,Australia,103
876,876,2020-04-15,Australia,103
877,877,2020-04-16,Australia,103
878,878,2020-04-17,Australia,103
879,879,2020-04-18,Australia,103
880,880,2020-04-19,Australia,103
881,881,2020-04-20,Australia,104
882,882,2020-04-21,Australia,104
883,883,2020-04-22,Australia,104
884,884,2020-04-23,Australia,104
885,885,2020-04-24,Australia,105
886,886,2020-04-25,Australia,106
887,887,2020-04-26,Australia,106
888,888,2020-04-27,Australia,106
889,889,2020-04-28,Australia,106
890,890,2020-04-29,Australia,106
891,891,2020-01-22,Australia,0
892,892,2020-01-23,Australia,0
893,893,2020-01-24,Australia,0
894,894,2020-01-25,Australia,0
895,895,2020-01-26,Australia,3
896,896,2020-01-27,Australia,4
897,897,2020-01-28,Australia,4
898,898,2020-01-29,Australia,4
899,899,2020-01-30,Australia,4
900,900,2020-01-31,Australia,4
901,901,2020-02-01,Australia,4
902,902,2020-02-02,Australia,4
903,903,2020-02-03,Australia,4
904,904,2020-02-04,Australia,4
905,905,2020-02-05,Australia,4
906,906,2020-02-06,Australia,4
907,907,2020-02-07,Australia,4
908,908,2020-02-08,Australia,4
909,909,2020-02-09,Australia,4
910,910,2020-02-10,Australia,4
911,911,2020-02-11,Australia,4
912,912,2020-02-12,Australia,4
913,913,2020-02-13,Australia,4
914,914,2020-02-14,Australia,4
915,915,2020-02-15,Australia,4
916,916,2020-02-16,Australia,4
917,917,2020-02-17,Australia,4
918,918,2020-02-18,Australia,4
919,919,2020-02-19,Australia,4
920,920,2020-02-20,Australia,4
921,921,2020-02-21,Australia,4
922,922,2020-02-22,Australia,4
923,923,2020-02-23,Australia,4
924,924,2020-02-24,Australia,4
925,925,2020-02-25,Australia,4
926,926,2020-02-26,Australia,4
927,927,2020-02-27,Australia,4
928,928,2020-02-28,Australia,4
929,929,2020-02-29,Australia,4
930,930,2020-03-01,Australia,6
931,931,2020-03-02,Australia,6
932,932,2020-03-03,Australia,13
933,933,2020-03-04,Australia,22
934,934,2020-03-05,Australia,22
935,935,2020-03-06,Australia,26
936,936,2020-03-07,Australia,28
937,937,2020-03-08,Australia,38
938,938,2020-03-09,Australia,48
939,939,2020-03-10,Australia,55
940,940,2020-03-11,Australia,65
941,941,2020-03-12,Australia,65
942,942,2020-03-13,Australia,92
943,943,2020-03-14,Australia,112
944,944,2020-03-15,Australia,134
945,945,2020-03-16,Australia,171
946,946,2020-03-17,Australia,210
947,947,2020-03-18,Australia,267
948,948,2020-03-19,Australia,307
949,949,2020-03-20,Australia,353
950,950,2020-03-21,Australia,436
951,951,2020-03-22,Australia,669
952,952,2020-03-23,Australia,669
953,953,2020-03-24,Australia,818
954,954,2020-03-25,Australia,1029
955,955,2020-03-26,Australia,1219
956,956,2020-03-27,Australia,1405
957,957,2020-03-28,Australia,1617
958,958,2020-03-29,Australia,1791
959,959,2020-03-30,Australia,2032
960,960,2020-03-31,Australia,2032
961,961,2020-04-01,Australia,2182
962,962,2020-04-02,Australia,2298
963,963,2020-04-03,Australia,2389
964,964,2020-04-04,Australia,2493
965,965,2020-04-05,Australia,2580
966,966,2020-04-06,Australia,2637
967,967,2020-04-07,Australia,2686
968,968,2020-04-08,Australia,2734
969,969,2020-04-09,Australia,2773
970,970,2020-04-10,Australia,2822
971,971,2020-04-11,Australia,2857
972,972,2020-04-12,Australia,2857
973,973,2020-04-13,Australia,2863
974,974,2020-04-14,Australia,2870
975,975,2020-04-15,Australia,2886
976,976,2020-04-16,Australia,2897
977,977,2020-04-17,Australia,2926
978,978,2020-04-18,Australia,2936
979,979,2020-04-19,Australia,2957
980,980,2020-04-20,Australia,2963
981,981,2020-04-21,Australia,2969
982,982,2020-04-22,Australia,2971
983,983,2020-04-23,Australia,2976
984,984,2020-04-24,Australia,2982
985,985,2020-04-25,Australia,2994
986,986,2020-04-26,Australia,3002
987,987,2020-04-27,Australia,3004
988,988,2020-04-28,Australia,3016
989,989,2020-04-29,Australia,3016
990,990,2020-01-22,Australia,0
991,991,2020-01-23,Australia,0
992,992,2020-01-24,Australia,0
993,993,2020-01-25,Australia,0
994,994,2020-01-26,Australia,0
995,995,2020-01-27,Australia,0
996,996,2020-01-28,Australia,0
997,997,2020-01-29,Australia,0
998,998,2020-01-30,Australia,0
999,999,2020-01-31,Australia,0
1000,1000,2020-02-01,Australia,0
1001,1001,2020-02-02,Australia,0
1002,1002,2020-02-03,Australia,0
1003,1003,2020-02-04,Australia,0
1004,1004,2020-02-05,Australia,0
1005,1005,2020-02-06,Australia,0
1006,1006,2020-02-07,Australia,0
1007,1007,2020-02-08,Australia,0
1008,1008,2020-02-09,Australia,0
1009,1009,2020-02-10,Australia,0
1010,1010,2020-02-11,Australia,0
1011,1011,2020-02-12,Australia,0
1012,1012,2020-02-13,Australia,0
1013,1013,2020-02-14,Australia,0
1014,1014,2020-02-15,Australia,0
1015,1015,2020-02-16,Australia,0
1016,1016,2020-02-17,Australia,0
1017,1017,2020-02-18,Australia,0
1018,1018,2020-02-19,Australia,0
1019,1019,2020-02-20,Australia,0
1020,1020,2020-02-21,Australia,0
1021,1021,2020-02-22,Australia,0
1022,1022,2020-02-23,Australia,0
1023,1023,2020-02-24,Australia,0
1024,1024,2020-02-25,Australia,0
1025,1025,2020-02-26,Australia,0
1026,1026,2020-02-27,Australia,0
1027,1027,2020-02-28,Australia,0
1028,1028,2020-02-29,Australia,0
1029,1029,2020-03-01,Australia,0
1030,1030,2020-03-02,Australia,0
1031,1031,2020-03-03,Australia,0
1032,1032,2020-03-04,Australia,1
1033,1033,2020-03-05,Australia,1
1034,1034,2020-03-06,Australia,0
1035,1035,2020-03-07,Australia,0
1036,1036,2020-03-08,Australia,0
1037,1037,2020-03-09,Australia,0
1038,1038,2020-03-10,Australia,1
1039,1039,2020-03-11,Australia,1
1040,1040,2020-03-12,Australia,1
1041,1041,2020-03-13,Australia,1
1042,1042,2020-03-14,Australia,1
1043,1043,2020-03-15,Australia,1
1044,1044,2020-03-16,Australia,1
1045,1045,2020-03-17,Australia,1
1046,1046,2020-03-18,Australia,1
1047,1047,2020-03-19,Australia,1
1048,1048,2020-03-20,Australia,3
1049,1049,2020-03-21,Australia,3
1050,1050,2020-03-22,Australia,5
1051,1051,2020-03-23,Australia,5
1052,1052,2020-03-24,Australia,6
1053,1053,2020-03-25,Australia,6
1054,1054,2020-03-26,Australia,12
1055,1055,2020-03-27,Australia,12
1056,1056,2020-03-28,Australia,15
1057,1057,2020-03-29,Australia,15
1058,1058,2020-03-30,Australia,15
1059,1059,2020-03-31,Australia,17
1060,1060,2020-04-01,Australia,19
1061,1061,2020-04-02,Australia,21
1062,1062,2020-04-03,Australia,22
1063,1063,2020-04-04,Australia,26
1064,1064,2020-04-05,Australia,27
1065,1065,2020-04-06,Australia,28
1066,1066,2020-04-07,Australia,28
1067,1067,2020-04-08,Australia,28
1068,1068,2020-04-09,Australia,28
1069,1069,2020-04-10,Australia,28
1070,1070,2020-04-11,Australia,28
1071,1071,2020-04-12,Australia,28
1072,1072,2020-04-13,Australia,28
1073,1073,2020-04-14,Australia,28
1074,1074,2020-04-15,Australia,28
1075,1075,2020-04-16,Australia,28
1076,1076,2020-04-17,Australia,28
1077,1077,2020-04-18,Australia,28
1078,1078,2020-04-19,Australia,28
1079,1079,2020-04-20,Australia,28
1080,1080,2020-04-21,Australia,28
1081,1081,2020-04-22,Australia,28
1082,1082,2020-04-23,Australia,28
1083,1083,2020-04-24,Australia,28
1084,1084,2020-04-25,Australia,28
1085,1085,2020-04-26,Australia,28
1086,1086,2020-04-27,Australia,28
1087,1087,2020-04-28,Australia,28
1088,1088,2020-04-29,Australia,28
1089,1089,2020-01-22,Australia,0
1090,1090,2020-01-23,Australia,0
1091,1091,2020-01-24,Australia,0
1092,1092,2020-01-25,Australia,0
1093,1093,2020-01-26,Australia,0
1094,1094,2020-01-27,Australia,0
1095,1095,2020-01-28,Australia,0
1096,1096,2020-01-29,Australia,1
1097,1097,2020-01-30,Australia,3
1098,1098,2020-01-31,Australia,2
1099,1099,2020-02-01,Australia,3
1100,1100,2020-02-02,Australia,2
1101,1101,2020-02-03,Australia,2
1102,1102,2020-02-04,Australia,3
1103,1103,2020-02-05,Australia,3
1104,1104,2020-02-06,Australia,4
1105,1105,2020-02-07,Australia,5
1106,1106,2020-02-08,Australia,5
1107,1107,2020-02-09,Australia,5
1108,1108,2020-02-10,Australia,5
1109,1109,2020-02-11,Australia,5
1110,1110,2020-02-12,Australia,5
1111,1111,2020-02-13,Australia,5
1112,1112,2020-02-14,Australia,5
1113,1113,2020-02-15,Australia,5
1114,1114,2020-02-16,Australia,5
1115,1115,2020-02-17,Australia,5
1116,1116,2020-02-18,Australia,5
1117,1117,2020-02-19,Australia,5
1118,1118,2020-02-20,Australia,5
1119,1119,2020-02-21,Australia,5
1120,1120,2020-02-22,Australia,5
1121,1121,2020-02-23,Australia,5
1122,1122,2020-02-24,Australia,5
1123,1123,2020-02-25,Australia,5
1124,1124,2020-02-26,Australia,5
1125,1125,2020-02-27,Australia,5
1126,1126,2020-02-28,Australia,5
1127,1127,2020-02-29,Australia,9
1128,1128,2020-03-01,Australia,9
1129,1129,2020-03-02,Australia,9
1130,1130,2020-03-03,Australia,11
1131,1131,2020-03-04,Australia,11
1132,1132,2020-03-05,Australia,13
1133,1133,2020-03-06,Australia,13
1134,1134,2020-03-07,Australia,13
1135,1135,2020-03-08,Australia,15
1136,1136,2020-03-09,Australia,15
1137,1137,2020-03-10,Australia,18
1138,1138,2020-03-11,Australia,20
1139,1139,2020-03-12,Australia,20
1140,1140,2020-03-13,Australia,35
1141,1141,2020-03-14,Australia,46
1142,1142,2020-03-15,Australia,61
1143,1143,2020-03-16,Australia,68
1144,1144,2020-03-17,Australia,78
1145,1145,2020-03-18,Australia,94
1146,1146,2020-03-19,Australia,144
1147,1147,2020-03-20,Australia,184
1148,1148,2020-03-21,Australia,221
1149,1149,2020-03-22,Australia,259
1150,1150,2020-03-23,Australia,319
1151,1151,2020-03-24,Australia,397
1152,1152,2020-03-25,Australia,443
1153,1153,2020-03-26,Australia,493
1154,1154,2020-03-27,Australia,555
1155,1155,2020-03-28,Australia,625
1156,1156,2020-03-29,Australia,656
1157,1157,2020-03-30,Australia,689
1158,1158,2020-03-31,Australia,743
1159,1159,2020-04-01,Australia,781
1160,1160,2020-04-02,Australia,835
1161,1161,2020-04-03,Australia,873
1162,1162,2020-04-04,Australia,900
1163,1163,2020-04-05,Australia,907
1164,1164,2020-04-06,Australia,921
1165,1165,2020-04-07,Australia,934
1166,1166,2020-04-08,Australia,943
1167,1167,2020-04-09,Australia,953
1168,1168,2020-04-10,Australia,965
1169,1169,2020-04-11,Australia,974
1170,1170,2020-04-12,Australia,983
1171,1171,2020-04-13,Australia,987
1172,1172,2020-04-14,Australia,998
1173,1173,2020-04-15,Australia,999
1174,1174,2020-04-16,Australia,1001
1175,1175,2020-04-17,Australia,1007
1176,1176,2020-04-18,Australia,1015
1177,1177,2020-04-19,Australia,1019
1178,1178,2020-04-20,Australia,1019
1179,1179,2020-04-21,Australia,1024
1180,1180,2020-04-22,Australia,1024
1181,1181,2020-04-23,Australia,1026
1182,1182,2020-04-24,Australia,1026
1183,1183,2020-04-25,Australia,1026
1184,1184,2020-04-26,Australia,1030
1185,1185,2020-04-27,Australia,1033
1186,1186,2020-04-28,Australia,1034
1187,1187,2020-04-29,Australia,1033
1188,1188,2020-01-22,Australia,0
1189,1189,2020-01-23,Australia,0
1190,1190,2020-01-24,Australia,0
1191,1191,2020-01-25,Australia,0
1192,1192,2020-01-26,Australia,0
1193,1193,2020-01-27,Australia,0
1194,1194,2020-01-28,Australia,0
1195,1195,2020-01-29,Australia,0
1196,1196,2020-01-30,Australia,0
1197,1197,2020-01-31,Australia,0
1198,1198,2020-02-01,Australia,1
1199,1199,2020-02-02,Australia,2
1200,1200,2020-02-03,Australia,2
1201,1201,2020-02-04,Australia,2
1202,1202,2020-02-05,Australia,2
1203,1203,2020-02-06,Australia,2
1204,1204,2020-02-07,Australia,2
1205,1205,2020-02-08,Australia,2
1206,1206,2020-02-09,Australia,2
1207,1207,2020-02-10,Australia,2
1208,1208,2020-02-11,Australia,2
1209,1209,2020-02-12,Australia,2
1210,1210,2020-02-13,Australia,2
1211,1211,2020-02-14,Australia,2
1212,1212,2020-02-15,Australia,2
1213,1213,2020-02-16,Australia,2
1214,1214,2020-02-17,Australia,2
1215,1215,2020-02-18,Australia,2
1216,1216,2020-02-19,Australia,2
1217,1217,2020-02-20,Australia,2
1218,1218,2020-02-21,Australia,2
1219,1219,2020-02-22,Australia,2
1220,1220,2020-02-23,Australia,2
1221,1221,2020-02-24,Australia,2
1222,1222,2020-02-25,Australia,2
1223,1223,2020-02-26,Australia,2
1224,1224,2020-02-27,Australia,2
1225,1225,2020-02-28,Australia,2
1226,1226,2020-02-29,Australia,3
1227,1227,2020-03-01,Australia,3
1228,1228,2020-03-02,Australia,3
1229,1229,2020-03-03,Australia,3
1230,1230,2020-03-04,Australia,5
1231,1231,2020-03-05,Australia,5
1232,1232,2020-03-06,Australia,7
1233,1233,2020-03-07,Australia,7
1234,1234,2020-03-08,Australia,7
1235,1235,2020-03-09,Australia,7
1236,1236,2020-03-10,Australia,7
1237,1237,2020-03-11,Australia,9
1238,1238,2020-03-12,Australia,9
1239,1239,2020-03-13,Australia,16
1240,1240,2020-03-14,Australia,19
1241,1241,2020-03-15,Australia,20
1242,1242,2020-03-16,Australia,29
1243,1243,2020-03-17,Australia,29
1244,1244,2020-03-18,Australia,37
1245,1245,2020-03-19,Australia,42
1246,1246,2020-03-20,Australia,50
1247,1247,2020-03-21,Australia,67
1248,1248,2020-03-22,Australia,100
1249,1249,2020-03-23,Australia,134
1250,1250,2020-03-24,Australia,170
1251,1251,2020-03-25,Australia,170
1252,1252,2020-03-26,Australia,235
1253,1253,2020-03-27,Australia,257
1254,1254,2020-03-28,Australia,287
1255,1255,2020-03-29,Australia,299
1256,1256,2020-03-30,Australia,305
1257,1257,2020-03-31,Australia,337
1258,1258,2020-04-01,Australia,367
1259,1259,2020-04-02,Australia,367
1260,1260,2020-04-03,Australia,396
1261,1261,2020-04-04,Australia,407
1262,1262,2020-04-05,Australia,407
1263,1263,2020-04-06,Australia,411
1264,1264,2020-04-07,Australia,411
1265,1265,2020-04-08,Australia,415
1266,1266,2020-04-09,Australia,420
1267,1267,2020-04-10,Australia,428
1268,1268,2020-04-11,Australia,429
1269,1269,2020-04-12,Australia,429
1270,1270,2020-04-13,Australia,429
1271,1271,2020-04-14,Australia,433
1272,1272,2020-04-15,Australia,433
1273,1273,2020-04-16,Australia,433
1274,1274,2020-04-17,Australia,435
1275,1275,2020-04-18,Australia,435
1276,1276,2020-04-19,Australia,435
1277,1277,2020-04-20,Australia,435
1278,1278,2020-04-21,Australia,437
1279,1279,2020-04-22,Australia,438
1280,1280,2020-04-23,Australia,438
1281,1281,2020-04-24,Australia,438
1282,1282,2020-04-25,Australia,438
1283,1283,2020-04-26,Australia,438
1284,1284,2020-04-27,Australia,438
1285,1285,2020-04-28,Australia,438
1286,1286,2020-04-29,Australia,438
1287,1287,2020-01-22,Australia,0
1288,1288,2020-01-23,Australia,0
1289,1289,2020-01-24,Australia,0
1290,1290,2020-01-25,Australia,0
1291,1291,2020-01-26,Australia,0
1292,1292,2020-01-27,Australia,0
1293,1293,2020-01-28,Australia,0
1294,1294,2020-01-29,Australia,0
1295,1295,2020-01-30,Australia,0
1296,1296,2020-01-31,Australia,0
1297,1297,2020-02-01,Australia,0
1298,1298,2020-02-02,Australia,0
1299,1299,2020-02-03,Australia,0
1300,1300,2020-02-04,Australia,0
1301,1301,2020-02-05,Australia,0
1302,1302,2020-02-06,Australia,0
1303,1303,2020-02-07,Australia,0
1304,1304,2020-02-08,Australia,0
1305,1305,2020-02-09,Australia,0
1306,1306,2020-02-10,Australia,0
1307,1307,2020-02-11,Australia,0
1308,1308,2020-02-12,Australia,0
1309,1309,2020-02-13,Australia,0
1310,1310,2020-02-14,Australia,0
1311,1311,2020-02-15,Australia,0
1312,1312,2020-02-16,Australia,0
1313,1313,2020-02-17,Australia,0
1314,1314,2020-02-18,Australia,0
1315,1315,2020-02-19,Australia,0
1316,1316,2020-02-20,Australia,0
1317,1317,2020-02-21,Australia,0
1318,1318,2020-02-22,Australia,0
1319,1319,2020-02-23,Australia,0
1320,1320,2020-02-24,Australia,0
1321,1321,2020-02-25,Australia,0
1322,1322,2020-02-26,Australia,0
1323,1323,2020-02-27,Australia,0
1324,1324,2020-02-28,Australia,0
1325,1325,2020-02-29,Australia,0
1326,1326,2020-03-01,Australia,0
1327,1327,2020-03-02,Australia,1
1328,1328,2020-03-03,Australia,1
1329,1329,2020-03-04,Australia,1
1330,1330,2020-03-05,Australia,1
1331,1331,2020-03-06,Australia,1
1332,1332,2020-03-07,Australia,1
1333,1333,2020-03-08,Australia,2
1334,1334,2020-03-09,Australia,2
1335,1335,2020-03-10,Australia,2
1336,1336,2020-03-11,Australia,3
1337,1337,2020-03-12,Australia,3
1338,1338,2020-03-13,Australia,5
1339,1339,2020-03-14,Australia,5
1340,1340,2020-03-15,Australia,6
1341,1341,2020-03-16,Australia,7
1342,1342,2020-03-17,Australia,7
1343,1343,2020-03-18,Australia,10
1344,1344,2020-03-19,Australia,10
1345,1345,2020-03-20,Australia,10
1346,1346,2020-03-21,Australia,16
1347,1347,2020-03-22,Australia,22
1348,1348,2020-03-23,Australia,28
1349,1349,2020-03-24,Australia,28
1350,1350,2020-03-25,Australia,36
1351,1351,2020-03-26,Australia,47
1352,1352,2020-03-27,Australia,47
