,date1,country,cases
892,1/23/20,Australia,0
893,1/24/20,Australia,0
894,1/25/20,Australia,0
895,1/26/20,Australia,3
896,1/27/20,Australia,4
897,1/28/20,Australia,4
898,1/29/20,Australia,4
899,1/30/20,Australia,4
900,1/31/20,Australia,4
901,2/1/20,Australia,4
902,2/2/20,Australia,4
903,2/3/20,Australia,4
904,2/4/20,Australia,4
905,2/5/20,Australia,4
906,2/6/20,Australia,4
907,2/7/20,Australia,4
908,2/8/20,Australia,4
909,2/9/20,Australia,4
910,2/10/20,Australia,4
911,2/11/20,Australia,4
912,2/12/20,Australia,4
913,2/13/20,Australia,4
914,2/14/20,Australia,4
915,2/15/20,Australia,4
916,2/16/20,Australia,4
917,2/17/20,Australia,4
918,2/18/20,Australia,4
919,2/19/20,Australia,4
920,2/20/20,Australia,4
921,2/21/20,Australia,4
922,2/22/20,Australia,4
923,2/23/20,Australia,4
924,2/24/20,Australia,4
925,2/25/20,Australia,4
926,2/26/20,Australia,4
927,2/27/20,Australia,4
928,2/28/20,Australia,4
929,2/29/20,Australia,4
930,3/1/20,Australia,6
931,3/2/20,Australia,6
932,3/3/20,Australia,13
933,3/4/20,Australia,22
934,3/5/20,Australia,22
935,3/6/20,Australia,26
936,3/7/20,Australia,28
937,3/8/20,Australia,38
938,3/9/20,Australia,48
939,3/10/20,Australia,55
940,3/11/20,Australia,65
941,3/12/20,Australia,65
942,3/13/20,Australia,92
943,3/14/20,Australia,112
944,3/15/20,Australia,134
945,3/16/20,Australia,171
946,3/17/20,Australia,210
947,3/18/20,Australia,267
948,3/19/20,Australia,307
949,3/20/20,Australia,353
950,3/21/20,Australia,436
951,3/22/20,Australia,669
952,3/23/20,Australia,669
953,3/24/20,Australia,818
954,3/25/20,Australia,1029
955,3/26/20,Australia,1219
956,3/27/20,Australia,1405
957,3/28/20,Australia,1617
958,3/29/20,Australia,1791
959,3/30/20,Australia,2032
960,3/31/20,Australia,2032
961,4/1/20,Australia,2182
962,4/2/20,Australia,2298
963,4/3/20,Australia,2389
964,4/4/20,Australia,2493
965,4/5/20,Australia,2580
966,4/6/20,Australia,2637
967,4/7/20,Australia,2686
968,4/8/20,Australia,2734
969,4/9/20,Australia,2773
970,4/10/20,Australia,2822
971,4/11/20,Australia,2857
972,4/12/20,Australia,2857
973,4/13/20,Australia,2863
974,4/14/20,Australia,2870
975,4/15/20,Australia,2886
976,4/16/20,Australia,2897
977,4/17/20,Australia,2926
978,4/18/20,Australia,2936
979,4/19/20,Australia,2957
980,4/20/20,Australia,2963
981,4/21/20,Australia,2969
982,4/22/20,Australia,2971
983,4/23/20,Australia,2976
984,4/24/20,Australia,2982
985,4/25/20,Australia,2994
986,4/26/20,Australia,3002
987,4/27/20,Australia,3004
988,4/28/20,Australia,3016
989,4/29/20,Australia,3016
990,1/22/20,Australia,0
991,1/23/20,Australia,0
992,1/24/20,Australia,0
993,1/25/20,Australia,0
994,1/26/20,Australia,0
995,1/27/20,Australia,0
996,1/28/20,Australia,0
997,1/29/20,Australia,0
998,1/30/20,Australia,0
999,1/31/20,Australia,0
1000,2/1/20,Australia,0
1001,2/2/20,Australia,0
1002,2/3/20,Australia,0
1003,2/4/20,Australia,0
1004,2/5/20,Australia,0
1005,2/6/20,Australia,0
1006,2/7/20,Australia,0
1007,2/8/20,Australia,0
1008,2/9/20,Australia,0
1009,2/10/20,Australia,0
1010,2/11/20,Australia,0
1011,2/12/20,Australia,0
1012,2/13/20,Australia,0
1013,2/14/20,Australia,0
1014,2/15/20,Australia,0
1015,2/16/20,Australia,0
1016,2/17/20,Australia,0
1017,2/18/20,Australia,0
1018,2/19/20,Australia,0
1019,2/20/20,Australia,0
1020,2/21/20,Australia,0
1021,2/22/20,Australia,0
1022,2/23/20,Australia,0
1023,2/24/20,Australia,0
1024,2/25/20,Australia,0
1025,2/26/20,Australia,0
1026,2/27/20,Australia,0
1027,2/28/20,Australia,0
1028,2/29/20,Australia,0
1029,3/1/20,Australia,0
1030,3/2/20,Australia,0
1031,3/3/20,Australia,0
1032,3/4/20,Australia,1
1033,3/5/20,Australia,1
1034,3/6/20,Australia,0
1035,3/7/20,Australia,0
1036,3/8/20,Australia,0
1037,3/9/20,Australia,0
1038,3/10/20,Australia,1
1039,3/11/20,Australia,1
1040,3/12/20,Australia,1
1041,3/13/20,Australia,1
1042,3/14/20,Australia,1
1043,3/15/20,Australia,1
1044,3/16/20,Australia,1
1045,3/17/20,Australia,1
1046,3/18/20,Australia,1
1047,3/19/20,Australia,1
1048,3/20/20,Australia,3
1049,3/21/20,Australia,3
1050,3/22/20,Australia,5
1051,3/23/20,Australia,5
1052,3/24/20,Australia,6
1053,3/25/20,Australia,6
1054,3/26/20,Australia,12
1055,3/27/20,Australia,12
1056,3/28/20,Australia,15
1057,3/29/20,Australia,15
1058,3/30/20,Australia,15
1059,3/31/20,Australia,17
1060,4/1/20,Australia,19
1061,4/2/20,Australia,21
1062,4/3/20,Australia,22
1063,4/4/20,Australia,26
1064,4/5/20,Australia,27
1065,4/6/20,Australia,28
1066,4/7/20,Australia,28
1067,4/8/20,Australia,28
1068,4/9/20,Australia,28
1069,4/10/20,Australia,28
1070,4/11/20,Australia,28
1071,4/12/20,Australia,28
1072,4/13/20,Australia,28
1073,4/14/20,Australia,28
1074,4/15/20,Australia,28
1075,4/16/20,Australia,28
1076,4/17/20,Australia,28
1077,4/18/20,Australia,28
1078,4/19/20,Australia,28
1079,4/20/20,Australia,28
1080,4/21/20,Australia,28
1081,4/22/20,Australia,28
1082,4/23/20,Australia,28
1083,4/24/20,Australia,28
1084,4/25/20,Australia,28
1085,4/26/20,Australia,28
1086,4/27/20,Australia,28
1087,4/28/20,Australia,28
1088,4/29/20,Australia,28
1089,1/22/20,Australia,0
1090,1/23/20,Australia,0
1091,1/24/20,Australia,0
1092,1/25/20,Australia,0
1093,1/26/20,Australia,0
1094,1/27/20,Australia,0
1095,1/28/20,Australia,0
1096,1/29/20,Australia,1
1097,1/30/20,Australia,3
1098,1/31/20,Australia,2
1099,2/1/20,Australia,3
1100,2/2/20,Australia,2
1101,2/3/20,Australia,2
1102,2/4/20,Australia,3
1103,2/5/20,Australia,3
1104,2/6/20,Australia,4
1105,2/7/20,Australia,5
1106,2/8/20,Australia,5
1107,2/9/20,Australia,5
1108,2/10/20,Australia,5
1109,2/11/20,Australia,5
1110,2/12/20,Australia,5
1111,2/13/20,Australia,5
1112,2/14/20,Australia,5
1113,2/15/20,Australia,5
1114,2/16/20,Australia,5
1115,2/17/20,Australia,5
1116,2/18/20,Australia,5
1117,2/19/20,Australia,5
1118,2/20/20,Australia,5
1119,2/21/20,Australia,5
1120,2/22/20,Australia,5
1121,2/23/20,Australia,5
1122,2/24/20,Australia,5
1123,2/25/20,Australia,5
1124,2/26/20,Australia,5
1125,2/27/20,Australia,5
1126,2/28/20,Australia,5
1127,2/29/20,Australia,9
1128,3/1/20,Australia,9
1129,3/2/20,Australia,9
1130,3/3/20,Australia,11
1131,3/4/20,Australia,11
1132,3/5/20,Australia,13
1133,3/6/20,Australia,13
1134,3/7/20,Australia,13
1135,3/8/20,Australia,15
1136,3/9/20,Australia,15
1137,3/10/20,Australia,18
1138,3/11/20,Australia,20
1139,3/12/20,Australia,20
1140,3/13/20,Australia,35
1141,3/14/20,Australia,46
1142,3/15/20,Australia,61
1143,3/16/20,Australia,68
1144,3/17/20,Australia,78
1145,3/18/20,Australia,94
1146,3/19/20,Australia,144
1147,3/20/20,Australia,184
1148,3/21/20,Australia,221
1149,3/22/20,Australia,259
1150,3/23/20,Australia,319
1151,3/24/20,Australia,397
1152,3/25/20,Australia,443
1153,3/26/20,Australia,493
1154,3/27/20,Australia,555
1155,3/28/20,Australia,625
1156,3/29/20,Australia,656
1157,3/30/20,Australia,689
1158,3/31/20,Australia,743
1159,4/1/20,Australia,781
1160,4/2/20,Australia,835
1161,4/3/20,Australia,873
1162,4/4/20,Australia,900
1163,4/5/20,Australia,907
1164,4/6/20,Australia,921
1165,4/7/20,Australia,934
1166,4/8/20,Australia,943
1167,4/9/20,Australia,953
1168,4/10/20,Australia,965
1169,4/11/20,Australia,974
1170,4/12/20,Australia,983
1171,4/13/20,Australia,987
1172,4/14/20,Australia,998
1173,4/15/20,Australia,999
1174,4/16/20,Australia,1001
1175,4/17/20,Australia,1007
1176,4/18/20,Australia,1015
1177,4/19/20,Australia,1019
1178,4/20/20,Australia,1019
1179,4/21/20,Australia,1024
1180,4/22/20,Australia,1024
1181,4/23/20,Australia,1026
1182,4/24/20,Australia,1026
1183,4/25/20,Australia,1026
1184,4/26/20,Australia,1030
1185,4/27/20,Australia,1033
1186,4/28/20,Australia,1034
1187,4/29/20,Australia,1033
1188,1/22/20,Australia,0
1189,1/23/20,Australia,0
1190,1/24/20,Australia,0
1191,1/25/20,Australia,0
1192,1/26/20,Australia,0
1193,1/27/20,Australia,0
1194,1/28/20,Australia,0
1195,1/29/20,Australia,0
1196,1/30/20,Australia,0
1197,1/31/20,Australia,0
1198,2/1/20,Australia,1
1199,2/2/20,Australia,2
1200,2/3/20,Australia,2
1201,2/4/20,Australia,2
1202,2/5/20,Australia,2
1203,2/6/20,Australia,2
1204,2/7/20,Australia,2
1205,2/8/20,Australia,2
1206,2/9/20,Australia,2
1207,2/10/20,Australia,2
1208,2/11/20,Australia,2
1209,2/12/20,Australia,2
1210,2/13/20,Australia,2
1211,2/14/20,Australia,2
1212,2/15/20,Australia,2
1213,2/16/20,Australia,2
1214,2/17/20,Australia,2
1215,2/18/20,Australia,2
1216,2/19/20,Australia,2
1217,2/20/20,Australia,2
1218,2/21/20,Australia,2
1219,2/22/20,Australia,2
1220,2/23/20,Australia,2
1221,2/24/20,Australia,2
1222,2/25/20,Australia,2
1223,2/26/20,Australia,2
1224,2/27/20,Australia,2
1225,2/28/20,Australia,2
1226,2/29/20,Australia,3
1227,3/1/20,Australia,3
1228,3/2/20,Australia,3
1229,3/3/20,Australia,3
1230,3/4/20,Australia,5
1231,3/5/20,Australia,5
1232,3/6/20,Australia,7
1233,3/7/20,Australia,7
1234,3/8/20,Australia,7
1235,3/9/20,Australia,7
1236,3/10/20,Australia,7
1237,3/11/20,Australia,9
1238,3/12/20,Australia,9
1239,3/13/20,Australia,16
1240,3/14/20,Australia,19
1241,3/15/20,Australia,20
1242,3/16/20,Australia,29
1243,3/17/20,Australia,29
1244,3/18/20,Australia,37
1245,3/19/20,Australia,42
1246,3/20/20,Australia,50
1247,3/21/20,Australia,67
1248,3/22/20,Australia,100
1249,3/23/20,Australia,134
1250,3/24/20,Australia,170
1251,3/25/20,Australia,170
1252,3/26/20,Australia,235
1253,3/27/20,Australia,257
1254,3/28/20,Australia,287
1255,3/29/20,Australia,299
1256,3/30/20,Australia,305
1257,3/31/20,Australia,337
1258,4/1/20,Australia,367
1259,4/2/20,Australia,367
1260,4/3/20,Australia,396
1261,4/4/20,Australia,407
1262,4/5/20,Australia,407
1263,4/6/20,Australia,411
1264,4/7/20,Australia,411
1265,4/8/20,Australia,415
1266,4/9/20,Australia,420
1267,4/10/20,Australia,428
1268,4/11/20,Australia,429
1269,4/12/20,Australia,429
1270,4/13/20,Australia,429
1271,4/14/20,Australia,433
1272,4/15/20,Australia,433
1273,4/16/20,Australia,433
1274,4/17/20,Australia,435
1275,4/18/20,Australia,435
1276,4/19/20,Australia,435
1277,4/20/20,Australia,435
1278,4/21/20,Australia,437
1279,4/22/20,Australia,438
1280,4/23/20,Australia,438
1281,4/24/20,Australia,438
1282,4/25/20,Australia,438
1283,4/26/20,Australia,438
1284,4/27/20,Australia,438
1285,4/28/20,Australia,438
1286,4/29/20,Australia,438
1287,1/22/20,Australia,0
1288,1/23/20,Australia,0
1289,1/24/20,Australia,0
1290,1/25/20,Australia,0
1291,1/26/20,Australia,0
1292,1/27/20,Australia,0
1293,1/28/20,Australia,0
1294,1/29/20,Australia,0
1295,1/30/20,Australia,0
1296,1/31/20,Australia,0
1297,2/1/20,Australia,0
1298,2/2/20,Australia,0
1299,2/3/20,Australia,0
1300,2/4/20,Australia,0
1301,2/5/20,Australia,0
1302,2/6/20,Australia,0
1303,2/7/20,Australia,0
1304,2/8/20,Australia,0
1305,2/9/20,Australia,0
1306,2/10/20,Australia,0
1307,2/11/20,Australia,0
1308,2/12/20,Australia,0
1309,2/13/20,Australia,0
1310,2/14/20,Australia,0
1311,2/15/20,Australia,0
1312,2/16/20,Australia,0
1313,2/17/20,Australia,0
1314,2/18/20,Australia,0
1315,2/19/20,Australia,0
1316,2/20/20,Australia,0
1317,2/21/20,Australia,0
1318,2/22/20,Australia,0
1319,2/23/20,Australia,0
1320,2/24/20,Australia,0
1321,2/25/20,Australia,0
1322,2/26/20,Australia,0
1323,2/27/20,Australia,0
1324,2/28/20,Australia,0
1325,2/29/20,Australia,0
1326,3/1/20,Australia,0
1327,3/2/20,Australia,1
1328,3/3/20,Australia,1
1329,3/4/20,Australia,1
1330,3/5/20,Australia,1
1331,3/6/20,Australia,1
1332,3/7/20,Australia,1
1333,3/8/20,Australia,2
1334,3/9/20,Australia,2
1335,3/10/20,Australia,2
1336,3/11/20,Australia,3
1337,3/12/20,Australia,3
1338,3/13/20,Australia,5
1339,3/14/20,Australia,5
1340,3/15/20,Australia,6
1341,3/16/20,Australia,7
1342,3/17/20,Australia,7
1343,3/18/20,Australia,10
1344,3/19/20,Australia,10
1345,3/20/20,Australia,10
1346,3/21/20,Australia,16
1347,3/22/20,Australia,22
1348,3/23/20,Australia,28
1349,3/24/20,Australia,28
1350,3/25/20,Australia,36
1351,3/26/20,Australia,47
1352,3/27/20,Australia,47
1353,3/28/20,Australia,62
1354,3/29/20,Australia,66
1355,3/30/20,Australia,66
1356,3/31/20,Australia,69
1357,4/1/20,Australia,69
1358,4/2/20,Australia,72
1359,4/3/20,Australia,74
1360,4/4/20,Australia,80
1361,4/5/20,Australia,82
1362,4/6/20,Australia,86
1363,4/7/20,Australia,89
1364,4/8/20,Australia,98
1365,4/9/20,Australia,111
1366,4/10/20,Australia,122
1367,4/11/20,Australia,133
1368,4/12/20,Australia,133
1369,4/13/20,Australia,144
1370,4/14/20,Australia,165
1371,4/15/20,Australia,165
1372,4/16/20,Australia,169
1373,4/17/20,Australia,180
1374,4/18/20,Australia,188
1375,4/19/20,Australia,195
1376,4/20/20,Australia,200
1377,4/21/20,Australia,201
1378,4/22/20,Australia,205
1379,4/23/20,Australia,207
1380,4/24/20,Australia,207
1381,4/25/20,Australia,207
1382,4/26/20,Australia,212
1383,4/27/20,Australia,214
1384,4/28/20,Australia,218
1385,4/29/20,Australia,219
1386,1/22/20,Australia,0
1387,1/23/20,Australia,0
1388,1/24/20,Australia,0
1389,1/25/20,Australia,0
1390,1/26/20,Australia,1
1391,1/27/20,Australia,1
1392,1/28/20,Australia,1
1393,1/29/20,Australia,1
1394,1/30/20,Australia,2
1395,1/31/20,Australia,3
1396,2/1/20,Australia,4
1397,2/2/20,Australia,4
1398,2/3/20,Australia,4
1399,2/4/20,Australia,4
1400,2/5/20,Australia,4
1401,2/6/20,Australia,4
1402,2/7/20,Australia,4
1403,2/8/20,Australia,4
1404,2/9/20,Australia,4
1405,2/10/20,Australia,4
1406,2/11/20,Australia,4
1407,2/12/20,Australia,4
1408,2/13/20,Australia,4
1409,2/14/20,Australia,4
1410,2/15/20,Australia,4
1411,2/16/20,Australia,4
1412,2/17/20,Australia,4
1413,2/18/20,Australia,4
1414,2/19/20,Australia,4
1415,2/20/20,Australia,4
1416,2/21/20,Australia,4
1417,2/22/20,Australia,4
1418,2/23/20,Australia,4
1419,2/24/20,Australia,4
1420,2/25/20,Australia,4
1421,2/26/20,Australia,4
1422,2/27/20,Australia,4
1423,2/28/20,Australia,4
1424,2/29/20,Australia,7
1425,3/1/20,Australia,7
1426,3/2/20,Australia,9
1427,3/3/20,Australia,9
1428,3/4/20,Australia,10
1429,3/5/20,Australia,10
1430,3/6/20,Australia,10
1431,3/7/20,Australia,11
1432,3/8/20,Australia,11
1433,3/9/20,Australia,15
1434,3/10/20,Australia,18
1435,3/11/20,Australia,21
1436,3/12/20,Australia,21
1437,3/13/20,Australia,36
1438,3/14/20,Australia,49
1439,3/15/20,Australia,57
1440,3/16/20,Australia,71
1441,3/17/20,Australia,94
1442,3/18/20,Australia,121
1443,3/19/20,Australia,121
1444,3/20/20,Australia,121
1445,3/21/20,Australia,229
1446,3/22/20,Australia,355
1447,3/23/20,Australia,355
1448,3/24/20,Australia,411
1449,3/25/20,Australia,466
1450,3/26/20,Australia,520
1451,3/27/20,Australia,574
1452,3/28/20,Australia,685
1453,3/29/20,Australia,769
1454,3/30/20,Australia,821
1455,3/31/20,Australia,917
1456,4/1/20,Australia,968
1457,4/2/20,Australia,1036
1458,4/3/20,Australia,1085
1459,4/4/20,Australia,1115
1460,4/5/20,Australia,1135
1461,4/6/20,Australia,1158
1462,4/7/20,Australia,1191
1463,4/8/20,Australia,1212
1464,4/9/20,Australia,1228
1465,4/10/20,Australia,1241
1466,4/11/20,Australia,1265
1467,4/12/20,Australia,1268
1468,4/13/20,Australia,1281
1469,4/14/20,Australia,1291
1470,4/15/20,Australia,1299
1471,4/16/20,Australia,1299
1472,4/17/20,Australia,1302
1473,4/18/20,Australia,1319
1474,4/19/20,Australia,1328
1475,4/20/20,Australia,1329
1476,4/21/20,Australia,1336
1477,4/22/20,Australia,1336
1478,4/23/20,Australia,1337
1479,4/24/20,Australia,1343
1480,4/25/20,Australia,1346
1481,4/26/20,Australia,1349
1482,4/27/20,Australia,1349
1483,4/28/20,Australia,1354
1484,4/29/20,Australia,1361
1485,1/22/20,Australia,0
1486,1/23/20,Australia,0
1487,1/24/20,Australia,0
1488,1/25/20,Australia,0
1489,1/26/20,Australia,0
1490,1/27/20,Australia,0
1491,1/28/20,Australia,0
1492,1/29/20,Australia,0
1493,1/30/20,Australia,0
1494,1/31/20,Australia,0
1495,2/1/20,Australia,0
1496,2/2/20,Australia,0
1497,2/3/20,Australia,0
1498,2/4/20,Australia,0
1499,2/5/20,Australia,0
1500,2/6/20,Australia,0
1501,2/7/20,Australia,0
1502,2/8/20,Australia,0
1503,2/9/20,Australia,0
1504,2/10/20,Australia,0
1505,2/11/20,Australia,0
1506,2/12/20,Australia,0
1507,2/13/20,Australia,0
1508,2/14/20,Australia,0
1509,2/15/20,Australia,0
1510,2/16/20,Australia,0
1511,2/17/20,Australia,0
1512,2/18/20,Australia,0
1513,2/19/20,Australia,0
1514,2/20/20,Australia,0
1515,2/21/20,Australia,0
1516,2/22/20,Australia,0
1517,2/23/20,Australia,0
1518,2/24/20,Australia,0
1519,2/25/20,Australia,0
1520,2/26/20,Australia,0
1521,2/27/20,Australia,0
1522,2/28/20,Australia,0
1523,2/29/20,Australia,2
1524,3/1/20,Australia,2
1525,3/2/20,Australia,2
1526,3/3/20,Australia,2
1527,3/4/20,Australia,2
1528,3/5/20,Australia,3
1529,3/6/20,Australia,3
1530,3/7/20,Australia,3
1531,3/8/20,Australia,3
1532,3/9/20,Australia,4
1533,3/10/20,Australia,6
1534,3/11/20,Australia,9
1535,3/12/20,Australia,9
1536,3/13/20,Australia,14
1537,3/14/20,Australia,17
1538,3/15/20,Australia,17
1539,3/16/20,Australia,28
1540,3/17/20,Australia,31
1541,3/18/20,Australia,35
1542,3/19/20,Australia,52
1543,3/20/20,Australia,64
1544,3/21/20,Australia,90
1545,3/22/20,Australia,120
1546,3/23/20,Australia,140
1547,3/24/20,Australia,175
1548,3/25/20,Australia,175
1549,3/26/20,Australia,231
1550,3/27/20,Australia,231
1551,3/28/20,Australia,278
1552,3/29/20,Australia,311
1553,3/30/20,Australia,355
1554,3/31/20,Australia,364
1555,4/1/20,Australia,392
1556,4/2/20,Australia,400
1557,4/3/20,Australia,400
1558,4/4/20,Australia,436
1559,4/5/20,Australia,453
1560,4/6/20,Australia,460
1561,4/7/20,Australia,460
1562,4/8/20,Australia,481
1563,4/9/20,Australia,495
1564,4/10/20,Australia,506
1565,4/11/20,Australia,514
1566,4/12/20,Australia,514
1567,4/13/20,Australia,517
1568,4/14/20,Australia,527
1569,4/15/20,Australia,527
1570,4/16/20,Australia,532
1571,4/17/20,Australia,541
1572,4/18/20,Australia,544
1573,4/19/20,Australia,545
1574,4/20/20,Australia,545
1575,4/21/20,Australia,546
1576,4/22/20,Australia,546
1577,4/23/20,Australia,546
1578,4/24/20,Australia,548
1579,4/25/20,Australia,549
1580,4/26/20,Australia,549
1581,4/27/20,Australia,549
1582,4/28/20,Australia,550
1583,4/29/20,Australia,551
1584,1/22/20,Austria,0
1585,1/23/20,Austria,0
1586,1/24/20,Austria,0
1587,1/25/20,Austria,0
1588,1/26/20,Austria,0
1589,1/27/20,Austria,0
1590,1/28/20,Austria,0
1591,1/29/20,Austria,0
1592,1/30/20,Austria,0
1593,1/31/20,Austria,0
1594,2/1/20,Austria,0
1595,2/2/20,Austria,0
1596,2/3/20,Austria,0
1597,2/4/20,Austria,0
1598,2/5/20,Austria,0
1599,2/6/20,Austria,0
1600,2/7/20,Austria,0
1601,2/8/20,Austria,0
1602,2/9/20,Austria,0
1603,2/10/20,Austria,0
1604,2/11/20,Austria,0
1605,2/12/20,Austria,0
1606,2/13/20,Austria,0
1607,2/14/20,Austria,0
1608,2/15/20,Austria,0
1609,2/16/20,Austria,0
1610,2/17/20,Austria,0
1611,2/18/20,Austria,0
1612,2/19/20,Austria,0
1613,2/20/20,Austria,0
1614,2/21/20,Austria,0
1615,2/22/20,Austria,0
1616,2/23/20,Austria,0
1617,2/24/20,Austria,0
1618,2/25/20,Austria,2
1619,2/26/20,Austria,2
1620,2/27/20,Austria,3
1621,2/28/20,Austria,3
1622,2/29/20,Austria,9
1623,3/1/20,Austria,14
1624,3/2/20,Austria,18
1625,3/3/20,Austria,21
1626,3/4/20,Austria,29
1627,3/5/20,Austria,41
1628,3/6/20,Austria,55
1629,3/7/20,Austria,79
1630,3/8/20,Austria,104
1631,3/9/20,Austria,131
1632,3/10/20,Austria,182
1633,3/11/20,Austria,246
1634,3/12/20,Austria,302
1635,3/13/20,Austria,504
1636,3/14/20,Austria,655
1637,3/15/20,Austria,860
1638,3/16/20,Austria,1018
1639,3/17/20,Austria,1332
1640,3/18/20,Austria,1646
1641,3/19/20,Austria,2013
1642,3/20/20,Austria,2388
1643,3/21/20,Austria,2814
1644,3/22/20,Austria,3582
1645,3/23/20,Austria,4474
1646,3/24/20,Austria,5283
1647,3/25/20,Austria,5588
1648,3/26/20,Austria,6909
1649,3/27/20,Austria,7657
1650,3/28/20,Austria,8271
1651,3/29/20,Austria,8788
1652,3/30/20,Austria,9618
1653,3/31/20,Austria,10180
1654,4/1/20,Austria,10711
1655,4/2/20,Austria,11129
1656,4/3/20,Austria,11524
1657,4/4/20,Austria,11781
1658,4/5/20,Austria,12051
1659,4/6/20,Austria,12297
1660,4/7/20,Austria,12639
1661,4/8/20,Austria,12942
1662,4/9/20,Austria,13244
1663,4/10/20,Austria,13555
1664,4/11/20,Austria,13806
1665,4/12/20,Austria,13945
1666,4/13/20,Austria,14041
1667,4/14/20,Austria,14226
1668,4/15/20,Austria,14336
1669,4/16/20,Austria,14476
1670,4/17/20,Austria,14595
1671,4/18/20,Austria,14671
1672,4/19/20,Austria,14749
1673,4/20/20,Austria,14795
1674,4/21/20,Austria,14873
1675,4/22/20,Austria,14925
1676,4/23/20,Austria,15002
1677,4/24/20,Austria,15071
1678,4/25/20,Austria,15148
1679,4/26/20,Austria,15225
1680,4/27/20,Austria,15274
1681,4/28/20,Austria,15357
1682,4/29/20,Austria,15402
1683,1/22/20,Azerbaijan,0
1684,1/23/20,Azerbaijan,0
1685,1/24/20,Azerbaijan,0
1686,1/25/20,Azerbaijan,0
1687,1/26/20,Azerbaijan,0
1688,1/27/20,Azerbaijan,0
1689,1/28/20,Azerbaijan,0
1690,1/29/20,Azerbaijan,0
1691,1/30/20,Azerbaijan,0
1692,1/31/20,Azerbaijan,0
1693,2/1/20,Azerbaijan,0
1694,2/2/20,Azerbaijan,0
1695,2/3/20,Azerbaijan,0
1696,2/4/20,Azerbaijan,0
1697,2/5/20,Azerbaijan,0
1698,2/6/20,Azerbaijan,0
1699,2/7/20,Azerbaijan,0
1700,2/8/20,Azerbaijan,0
1701,2/9/20,Azerbaijan,0
1702,2/10/20,Azerbaijan,0
1703,2/11/20,Azerbaijan,0
1704,2/12/20,Azerbaijan,0
1705,2/13/20,Azerbaijan,0
1706,2/14/20,Azerbaijan,0
1707,2/15/20,Azerbaijan,0
1708,2/16/20,Azerbaijan,0
1709,2/17/20,Azerbaijan,0
1710,2/18/20,Azerbaijan,0
1711,2/19/20,Azerbaijan,0
1712,2/20/20,Azerbaijan,0
1713,2/21/20,Azerbaijan,0
1714,2/22/20,Azerbaijan,0
1715,2/23/20,Azerbaijan,0
1716,2/24/20,Azerbaijan,0
1717,2/25/20,Azerbaijan,0
1718,2/26/20,Azerbaijan,0
1719,2/27/20,Azerbaijan,0
1720,2/28/20,Azerbaijan,0
1721,2/29/20,Azerbaijan,0
1722,3/1/20,Azerbaijan,3
1723,3/2/20,Azerbaijan,3
1724,3/3/20,Azerbaijan,3
1725,3/4/20,Azerbaijan,3
1726,3/5/20,Azerbaijan,6
1727,3/6/20,Azerbaijan,6
1728,3/7/20,Azerbaijan,9
1729,3/8/20,Azerbaijan,9
1730,3/9/20,Azerbaijan,9
1731,3/10/20,Azerbaijan,11
1732,3/11/20,Azerbaijan,11
